iditem,documento,titulo,idCurricula
738,INTERNO 5,5. Auto-Administración y Disciplina,119
739,INTERNO 6,6. Comunicación,119
740,INTERNO 7,7. Creatividad / Innovación,119
741,INTERNO 8,8. Participación e Iniciativa,119
742,INTERNO 9,9. Habilidad de Mando y Autoridad,119
743,INTERNO 10,10. Vitalidad,119
744,ICT-RH-019-19,Inducción,120
745,PC-001-G,Seguridad y confidencialidad,120
746,PC-004-G,Reporte a clientes,120
747,PC-008-G,Control de documentos,120
748,PC-013-G,Procedimientos de calidad ,120
749,ICT-004-19,Control de files de trabajo,120
750,ICT-0010-19,Elaboración de facturas,120
751,IAO-002-F,Notas de credito,120
752,IAO-003-F,Facturación,120
753,MIGC-ISO 9001 Y 17025,Manual integral del sistema de gestión de calidad,120
754,PC-019-G,Acciones preventivas,120
755,iLearn,Código de ética,120
756,PC-008-G,Control de documentos ,120
757,PC-023-G,Registros de calidad,120
758,PC-028-G,Mejora continua e innovación,120
759,HS01,Política y procedimientos de los programas de seguridad ,120
760,MSBC-011,Reglas generales de seguridad,120
761,PA 03,PRE ,120
762,PG 02,"Objetivos, metas y planes",120
763,PG 05,"Política, Aspectos ambientales y Requerimientos Legales ",120
764,HS03,Clasificaciones de accidentes / incidentes,120
765,HS03,fr6401b informe de investigación de accidente/incidente,120
766,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) ,120
767,PA 01,Control de SOAs ,120
768,INTERNO 11,11. Liderazgo,120
769,INTERNO 12,12. Tolerancia a la Frustración,120
770,INTERNO 13,13. Flexibilidad al Cambio,120
771,INTERNO 14,14. Competencias de la Organización,120
772,INTERNO 15,15. Integridad,120
773,INTERNO 16,16. Enfoque Comercial,120
774,INTERNO 17,17. Profesionalismo,120
775,INTERNO 18,18. Responsabilidad,120
776,INTERNO 19,19. Servicio al Cliente,120
777,INTERNO 20,20. Enfoque a Resultados,120
778,INTERNO 1,1. Planeación,120
779,INTERNO 2,2. Organización,120
780,INTERNO 3,3. Dirección,120
781,INTERNO 4,4. Control,120
782,INTERNO 5,5. Auto-Administración y Disciplina,120
783,INTERNO 6,6. Comunicación,120
784,INTERNO 7,7. Creatividad / Innovación,120
785,INTERNO 8,8. Participación e Iniciativa,120
786,INTERNO 9,9. Habilidad de Mando y Autoridad,120
787,INTERNO 10,10. Vitalidad,120
5361,ICT-RH-019-19,Inducción,166
5362,PC-006-G,Capacitación,166
5363,F 101-1 ,CIFA ,166
5364,F 101-4 ,General Terms & Conditions ,166
5365,F 101-5,Quote Template-Mexico ,166
5366,F 101-6,Certification Agreement / contrato local ,166
5367,GOP101 ,General Sales Process ,166
5368,L101-1 ,Service Portfolio USA - Mexico ,166
5369,L101-3 ,QMS-EMS-OH - Technical Areas ,166
5370,L101-6,Preferred Accreditations ,166
5371,WI101,Transfer Work Instructions ,166
5372,F204-3 ,Internal Audit Report ,166
5373,F204-2 ,Internal Audit Plan ,166
5374,F207-2,Inter-office Agreement ,166
5375,F207-3,Delegation of Responsibilities ,166
5376,F207-4,Delegation of Responsibilities Individuals,166
5377,F211-20 ,Auditor on site Evaluation Form ,166
5378,F211-EMS-20 ,Auditor on site Evaluation Form EMS,166
5379,F211-OHMS-20,Auditor on site Evaluation Form OH,166
5380,F211-QMS ,Auditor on site Evaluation Form QMS,166
5381,F211-21,Expert Onsite Evaluation Form ,166
5382,F211-F1,Competence Evaluation - Sales ,166
5383,F211-F2 ,Competence Evaluation - General Manager ,166
5384,F211-F10,Competence Evaluation - Competence Evaluator ,166
5385,iLearn,Código de ética,166
5386,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,166
5387,PC-028-G,Mejora Continua e Innovación,166
5388,HS01 ,Política y Procedimientos de los Programas de seguridad HS01,166
5389,MS.01,Manual del sistema de gestión ambiental,166
5390,HSPA36,Reglamento de seguridad e higiene,166
5391,PA 03,PRE PA03,166
5392,PG 02,"Objetivos, Metas y planes",166
5393,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",166
5394,PA 02,Comunicación PA02,166
5395,HS03,Clasificaciones de Accidentes / Incidentes,166
5396,HS03,FR6401B Informe de investigación de accidente/incidente,166
5397,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,166
5398,PA 01,Control de SOAs PA01,166
5399,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes HSAP02,166
5400,INTERNO 1,1. Planeación,166
5401,INTERNO 2,2. Organización,166
5402,INTERNO 3,3. Dirección,166
5403,INTERNO 4,4. Control,166
5404,INTERNO 5,5. Auto-Administración y Disciplina,166
5405,INTERNO 6,6. Comunicación,166
5406,INTERNO 7,7. Creatividad / Innovación,166
5407,INTERNO 8,8. Participación e Iniciativa,166
5408,INTERNO 9,9. Habilidad de Mando y Autoridad,166
5409,INTERNO 10,10. Vitalidad,166
5410,INTERNO 11,11. Liderazgo,166
5411,INTERNO 12,12. Tolerancia a la Frustración,166
5412,INTERNO 13,13. Flexibilidad al Cambio,166
5413,INTERNO 14,14. Competencias de la Organización,166
5414,INTERNO 15,15. Integridad,166
5415,INTERNO 16,16. Enfoque Comercial,166
5416,INTERNO 17,17. Profesionalismo,166
5417,INTERNO 18,18. Responsabilidad,166
5418,INTERNO 19,19. Servicio al Cliente,166
5419,INTERNO 20,20. Enfoque a Resultados,166
5420,ICT-RH-019-19,Inducción,167
5421,GOP101 ,General Sales Process ,167
5422,L101-1 ,Service Portfolio USA - Mexico ,167
5423,F204-3 ,Internal Audit Report ,167
5424,F204-2 ,Internal Audit Plan ,167
5425,F211-F3 ,Competence Evaluation - Internal Auditor ,167
5426,F211-F6 ,Competence Evaluation - Auditor ,167
5427,F211-F7,Competence Evaluation - Lead Auditor ,167
5428,F211-F8,Competence Evaluation - Experts ,167
5429,F113 12 ,QMS  CV Clause Verification ,167
5430,F113 12 ,EMS OH Checklist ,167
5431,F113 12,QMS EMS Checklist ,167
5432,F113 12,QMS EMS OH Checklist ,167
5433,F113 16 ,QMS OH Checklist ,167
5434,GOP 103 ,Audit Execution Process ,167
5435,GOP 103 2,Audit Planning Process ,167
5436,GOP 103 3 ,Finding Process  ,167
5437,L103-1,Audit Reporting Generic ,167
5438,W113-4,Closing and Opening Meeting ,167
5439,iLearn,Código de ética,167
5440,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,167
5441,PC-028-G,Mejora Continua e Innovación,167
5442,HS01 ,Política y Procedimientos de los Programas de seguridad HS01,167
5443,MS.01,Manual del sistema de gestión ambiental,167
5444,HSPA36,Reglamento de seguridad e higiene,167
5445,PA 03,PRE PA03,167
5446,PG 02,"Objetivos, Metas y planes",167
5447,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",167
5448,HS03,Clasificaciones de Accidentes / Incidentes,167
5449,HS03,FR6401B Informe de investigación de accidente/incidente,167
5450,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,167
5451,PA 01,Control de SOAs PA01,167
5452,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) HSAP01,167
5453,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",167
5454,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) HSAP09,167
5455,INTERNO 1,1. Planeación,167
5456,INTERNO 2,2. Organización,167
5457,INTERNO 3,3. Dirección,167
5458,INTERNO 4,4. Control,167
5459,INTERNO 5,5. Auto-Administración y Disciplina,167
5460,INTERNO 6,6. Comunicación,167
5461,INTERNO 7,7. Creatividad / Innovación,167
5462,INTERNO 8,8. Participación e Iniciativa,167
5463,INTERNO 9,9. Habilidad de Mando y Autoridad,167
5464,INTERNO 10,10. Vitalidad,167
5465,INTERNO 11,11. Liderazgo,167
5466,INTERNO 12,12. Tolerancia a la Frustración,167
5467,INTERNO 13,13. Flexibilidad al Cambio,167
5468,INTERNO 14,14. Competencias de la Organización,167
5469,INTERNO 15,15. Integridad,167
5470,INTERNO 16,16. Enfoque Comercial,167
5471,INTERNO 17,17. Profesionalismo,167
5472,INTERNO 18,18. Responsabilidad,167
5473,INTERNO 19,19. Servicio al Cliente,167
5474,INTERNO 20,20. Enfoque a Resultados,167
5475,ICT-RH-019-19,Inducción,168
5476,GOP101 ,General Sales Process ,168
5477,L101-1 ,Service Portfolio USA - Mexico ,168
5478,F204-3 ,Internal Audit Report ,168
5479,F204-2 ,Internal Audit Plan ,168
5480,F211-QMS ,Auditor on site Evaluation Form QMS,168
5481,F211-F3 ,Competence Evaluation - Internal Auditor ,168
5482,F211-F6 ,Competence Evaluation - Auditor ,168
5483,F113 12 ,QMS  CV Clause Verification ,168
5484,F113 12 ,EMS OH Checklist ,168
5485,F113 12,QMS EMS Checklist ,168
5486,F113 12,QMS EMS OH Checklist ,168
5487,F113 16 ,QMS OH Checklist ,168
5488,GOP 103 ,Audit Execution Process ,168
5489,GOP 103 2,Audit Planning Process ,168
5490,GOP 103 3 ,Finding Process  ,168
5491,iLearn,Código de ética,168
5492,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,168
5493,PC-028-G,Mejora Continua e Innovación,168
5494,HS01 ,Política y Procedimientos de los Programas de seguridad HS01,168
5495,MS.01,Manual del sistema de gestión ambiental,168
5496,HSPA36,Reglamento de seguridad e higiene,168
5497,PG 02,"Objetivos, Metas y planes",168
5498,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",168
5499,HS03,Clasificaciones de Accidentes / Incidentes,168
5500,HS03,FR6401B Informe de investigación de accidente/incidente,168
5501,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,168
5502,PA 01,Control de SOAs PA01,168
5503,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) HSAP01,168
5504,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",168
5505,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) HSAP09,168
5506,INTERNO 1,1. Planeación,168
5507,INTERNO 2,2. Organización,168
5508,INTERNO 3,3. Dirección,168
5509,INTERNO 4,4. Control,168
5510,INTERNO 5,5. Auto-Administración y Disciplina,168
5511,INTERNO 6,6. Comunicación,168
5512,INTERNO 7,7. Creatividad / Innovación,168
5513,INTERNO 8,8. Participación e Iniciativa,168
5514,INTERNO 9,9. Habilidad de Mando y Autoridad,168
5515,INTERNO 10,10. Vitalidad,168
5516,INTERNO 11,11. Liderazgo,168
5517,INTERNO 12,12. Tolerancia a la Frustración,168
5518,INTERNO 13,13. Flexibilidad al Cambio,168
5519,INTERNO 14,14. Competencias de la Organización,168
5520,INTERNO 15,15. Integridad,168
5521,INTERNO 16,16. Enfoque Comercial,168
5522,INTERNO 17,17. Profesionalismo,168
5523,INTERNO 18,18. Responsabilidad,168
5524,INTERNO 19,19. Servicio al Cliente,168
5525,INTERNO 20,20. Enfoque a Resultados,168
5526,ICT-RH-019-19,Inducción,169
5527,F 101-1 ,CIFA ,169
5528,F 101-4 ,General Terms & Conditions ,169
5529,F 101-5,Quote Template-Mexico ,169
5530,GOP101 ,General Sales Process ,169
5531,L101-1 ,Service Portfolio USA - Mexico ,169
5532,F211-F10,Competence Evaluation - Competence Evaluator ,169
5533,iLearn,Código de ética,169
5534,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,169
5535,PC-028-G,Mejora Continua e Innovación,169
5536,HS01 ,Política y Procedimientos de los Programas de seguridad HS01,169
5537,HSPA36,Reglamento de seguridad e higiene,169
5538,PA 03,PRE PA03,169
5539,PG 02,"Objetivos, Metas y planes",169
5540,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",169
5541,HS03,Clasificaciones de Accidentes / Incidentes,169
5542,HS03,FR6401B Informe de investigación de accidente/incidente,169
5543,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,169
5544,PA 01,Control de SOAs PA01,169
5545,INTERNO 1,1. Planeación,169
5546,INTERNO 2,2. Organización,169
5547,INTERNO 3,3. Dirección,169
5548,INTERNO 4,4. Control,169
5549,INTERNO 5,5. Auto-Administración y Disciplina,169
5550,INTERNO 6,6. Comunicación,169
5551,INTERNO 7,7. Creatividad / Innovación,169
5552,INTERNO 8,8. Participación e Iniciativa,169
5553,INTERNO 9,9. Habilidad de Mando y Autoridad,169
5554,INTERNO 10,10. Vitalidad,169
5555,INTERNO 11,11. Liderazgo,169
5556,INTERNO 12,12. Tolerancia a la Frustración,169
5557,INTERNO 13,13. Flexibilidad al Cambio,169
5558,INTERNO 14,14. Competencias de la Organización,169
5559,INTERNO 15,15. Integridad,169
5560,INTERNO 16,16. Enfoque Comercial,169
5561,INTERNO 17,17. Profesionalismo,169
5562,INTERNO 18,18. Responsabilidad,169
5563,INTERNO 19,19. Servicio al Cliente,169
5564,INTERNO 20,20. Enfoque a Resultados,169
5565,ICT-RH-019-19,Inducción,170
5566,F 101-1 ,CIFA ,170
5567,F 101-4 ,General Terms & Conditions ,170
5568,F 101-5,Quote Template-Mexico ,170
5569,F 101-6,Certification Agreement / contrato local ,170
5570,GOP101 ,General Sales Process ,170
5571,L101-1 ,Service Portfolio USA - Mexico ,170
5572,WI101,Transfer Work Instructions ,170
5573,F204-3 ,Internal Audit Report ,170
5574,F204-2 ,Internal Audit Plan ,170
5575,F207-2,Inter-office Agreement ,170
5576,F207-3,Delegation of Responsibilities ,170
5577,F207-4,Delegation of Responsibilities Individuals,170
5578,F211-20 ,Auditor on site Evaluation Form ,170
5579,F211-EMS-20 ,Auditor on site Evaluation Form EMS,170
5580,F211-OHMS-20,Auditor on site Evaluation Form OH,170
5581,F211-QMS ,Auditor on site Evaluation Form QMS,170
5582,F211-21,Expert Onsite Evaluation Form ,170
5583,F211-F1,Competence Evaluation - Sales ,170
5584,F211-F4 ,Competence Evaluation - Scheduler ,170
5585,F211-F5 ,Competence Evaluation - Operations Manager ,170
5586,F113 12 ,QMS  CV Clause Verification ,170
5587,F113 12 ,EMS OH Checklist ,170
5588,F113 12,QMS EMS Checklist ,170
5589,F113 12,QMS EMS OH Checklist ,170
5590,F113 16 ,QMS OH Checklist ,170
5591,GOP 103 ,Audit Execution Process ,170
5592,GOP 103 2,Audit Planning Process ,170
5593,GOP 103 3 ,Finding Process  ,170
5594,L103-1,Audit Reporting Generic ,170
5595,W113-4,Closing and Opening Meeting ,170
5596,iLearn,Código de ética,170
5597,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,170
5598,PC-028-G,Mejora Continua e Innovación,170
5599,HS01 ,Política y Procedimientos de los Programas de seguridad HS01,170
5600,MS.01,Manual del sistema de gestión ambiental,170
5601,HSPA36,Reglamento de seguridad e higiene,170
5602,PA 03,PRE PA03,170
5603,PG 02,"Objetivos, Metas y planes",170
5604,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",170
5605,HS03,Clasificaciones de Accidentes / Incidentes,170
5606,HS03,FR6401B Informe de investigación de accidente/incidente,170
5607,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,170
5608,PA 01,Control de SOAs PA01,170
5609,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes HSAP02,170
5610,INTERNO 1,1. Planeación,170
5611,INTERNO 2,2. Organización,170
5612,INTERNO 3,3. Dirección,170
5613,INTERNO 4,4. Control,170
5614,INTERNO 5,5. Auto-Administración y Disciplina,170
5615,INTERNO 6,6. Comunicación,170
5616,INTERNO 7,7. Creatividad / Innovación,170
5617,INTERNO 8,8. Participación e Iniciativa,170
5618,INTERNO 9,9. Habilidad de Mando y Autoridad,170
5619,INTERNO 10,10. Vitalidad,170
5620,INTERNO 11,11. Liderazgo,170
5621,INTERNO 12,12. Tolerancia a la Frustración,170
5622,INTERNO 13,13. Flexibilidad al Cambio,170
5623,INTERNO 14,14. Competencias de la Organización,170
5624,INTERNO 15,15. Integridad,170
5625,INTERNO 16,16. Enfoque Comercial,170
5626,INTERNO 17,17. Profesionalismo,170
5627,INTERNO 18,18. Responsabilidad,170
5628,INTERNO 19,19. Servicio al Cliente,170
5629,INTERNO 20,20. Enfoque a Resultados,170
5630,ICT-RH-019-19,Inducción,171
5631,F 101-1 ,CIFA ,171
5632,F 101-4 ,General Terms & Conditions ,171
5633,F 101-5,Quote Template-Mexico ,171
5634,F 101-6,Certification Agreement / contrato local ,171
5635,F 101-7,Accelerated Audit ,171
5636,F 101-9,Annex Proposal ASRP ,171
5637,GOP101 ,General Sales Process ,171
5638,L101-1 ,Service Portfolio USA - Mexico ,171
5639,L101-3 ,QMS-EMS-OH - Technical Areas ,171
5640,L101-6,Preferred Accreditations ,171
5641,WI101,Transfer Work Instructions ,171
5642,F211-F1,Competence Evaluation - Sales ,171
5643,iLearn,Código de ética,171
5644,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,171
5645,PC-028-G,Mejora Continua e Innovación,171
5646,PG 02,"Objetivos, Metas y planes",171
5647,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",171
5648,PA 02,Comunicación PA02,171
5649,HS03,Clasificaciones de Accidentes / Incidentes,171
5650,HS03,FR6401B Informe de investigación de accidente/incidente,171
5651,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) HSAP12,171
5652,PA 01,Control de SOAs PA01,171
5653,INTERNO 1,1. Planeación,171
5654,INTERNO 2,2. Organización,171
5655,INTERNO 3,3. Dirección,171
5656,INTERNO 4,4. Control,171
5657,INTERNO 5,5. Auto-Administración y Disciplina,171
5658,INTERNO 6,6. Comunicación,171
5659,INTERNO 7,7. Creatividad / Innovación,171
5660,INTERNO 8,8. Participación e Iniciativa,171
5661,INTERNO 9,9. Habilidad de Mando y Autoridad,171
5662,INTERNO 10,10. Vitalidad,171
5663,INTERNO 11,11. Liderazgo,171
5664,INTERNO 12,12. Tolerancia a la Frustración,171
5665,INTERNO 13,13. Flexibilidad al Cambio,171
5666,INTERNO 14,14. Competencias de la Organización,171
5667,INTERNO 15,15. Integridad,171
5668,INTERNO 16,16. Enfoque Comercial,171
5669,INTERNO 17,17. Profesionalismo,171
5670,INTERNO 18,18. Responsabilidad,171
5671,INTERNO 19,19. Servicio al Cliente,171
5672,INTERNO 20,20. Enfoque a Resultados,171
5673,ICT-RH-019-19,Inudcción,172
5674,PC-006-G,Capacitación,172
5675,IAO-009-F,Compras,172
5676,PC-012-G,Auditorías Internas,172
5677,PC-021-G,Revisión Gerencial,172
5678,PC-026-G,Reporte de Reclamaciones,172
5679,PC-029-G,Monitoreo de Satisfacción y Atención de Quejas de Clientes y Otras Partes (Sustituye a ITC-002-19),172
5680,MIGC,Manual Integral de Gestión de la Calidad,172
5681,iLearn,Código de ética,172
5682,PC-001-G,Seguridad y Confidencialidad,172
5683,PC-019-G,Acciones Preventivas,172
5684,PC-025-G,Manejo de Administración de Cambios,172
5685,PC-027-G,Proceso de Ratificación: Código de Ética y Política de Cero Tolerancia,172
5686,PC-028-G,Mejora Continua e Innovación,172
5687,ICTRH-012-19,Evaluación de Desempeño ,172
5688,HS01,Política y Procedimientos de los Programas de seguridad HS01,172
5689,MS.01,Manual del sistema de gestión ambiental,172
5690,MSBC-011,Reglas generales de seguridad,172
5691,PA 03,PRE PA03,172
5692,PA44701,Preparación y respuesta ante emergencias,172
